transaction_id,client_id,marchand_id,date_heure,jour_semaine,heure_jour,montant_dzd,devise,type_transaction,categorie_marchand,localisation,pays,wilaya_client,canal_paiement,statut,fraude,raison_fraude,montant_anormal_score,heure_inhabituelle,localisation_etrangere,categorie_risquee,ratio_montant_revenu,revenu_client,anciennete_client_jours
TXN_0007450,CLIENT_00237,MARCH_0054,2023-09-23 18:10:00,Saturday,18,9828.68,DZD,RETRAIT_DAB,HABILLEMENT,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.76,0,0,0,0.176,55840.24,3321
TXN_0007451,CLIENT_00941,MARCH_0192,2023-12-22 09:57:00,Friday,9,13047.27,DZD,VIREMENT,VOYAGE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,1.949,0,0,1,0.2949,44242.4,361
TXN_0007452,CLIENT_00313,MARCH_0173,2023-06-03 08:29:00,Saturday,8,15226.52,DZD,RETRAIT_DAB,VOYAGE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.405,0,0,1,0.2405,63317.1,2027
TXN_0007453,CLIENT_00369,MARCH_0189,2023-07-12 11:39:00,Wednesday,11,4524.69,DZD,ACHAT_CARTE,SUPERMARCHE,Tlemcen,Algérie,Tlemcen,CARTE_PHYSIQUE,REUSSIE,0,NON,0.548,0,0,0,0.1548,29222.96,2023
TXN_0007454,CLIENT_00186,MARCH_0023,2023-12-01 12:08:00,Friday,12,2786.89,DZD,RETRAIT_DAB,ELECTRONIQUE,Batna,Algérie,Batna,CARTE_PHYSIQUE,REUSSIE,0,NON,0.916,0,0,1,0.1916,14548.17,2667
TXN_0007455,CLIENT_00878,MARCH_0086,2023-08-20 09:10:00,Sunday,9,6008.66,DZD,RETRAIT_DAB,IMMOBILIER,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,0.557,0,0,1,0.1557,38581.88,3591
TXN_0007456,CLIENT_00379,MARCH_0026,2023-02-24 16:18:00,Friday,16,11211.04,DZD,RETRAIT_DAB,ESSENCE,Batna,Algérie,Batna,DAB,ECHOUEE,0,NON,1.074,0,0,0,0.2074,54060.32,691
TXN_0007457,CLIENT_00825,MARCH_0063,2023-01-11 15:02:00,Wednesday,15,5909.17,DZD,PAIEMENT_FACTURE,RESTAURANT,Oran,Algérie,Oran,MOBILE_BANKING,REUSSIE,0,NON,0.22,0,0,0,0.122,48451.25,318
TXN_0007458,CLIENT_00776,MARCH_0055,2023-04-26 20:02:00,Wednesday,20,6878.36,DZD,ACHAT_CARTE,ELECTRONIQUE,Béjaïa,Algérie,Béjaïa,MOBILE_BANKING,REUSSIE,0,NON,1.011,0,0,1,0.2011,34203.57,3271
TXN_0007459,CLIENT_00835,MARCH_0081,2023-11-07 10:31:00,Tuesday,10,13286.25,DZD,PAIEMENT_EN_LIGNE,VOYAGE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,2.105,0,0,1,0.3105,42791.57,136
TXN_0007460,CLIENT_00715,MARCH_0037,2023-03-04 15:58:00,Saturday,15,7565.51,DZD,ACHAT_CARTE,VOYAGE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.717,0,0,1,0.2717,27844.09,3416
TXN_0007461,CLIENT_00810,MARCH_0147,2023-08-24 18:59:00,Thursday,18,6550.44,DZD,ACHAT_CARTE,RESTAURANT,Oran,Algérie,Oran,MOBILE_BANKING,REUSSIE,0,NON,0.135,0,0,0,0.0865,75684.49,274
TXN_0007462,CLIENT_00502,MARCH_0050,2023-06-15 14:35:00,Thursday,14,11272.25,DZD,ACHAT_CARTE,ELECTRONIQUE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.745,0,0,1,0.1745,64587.27,785
TXN_0007463,CLIENT_00877,MARCH_0176,2023-03-23 17:28:00,Thursday,17,3909.13,DZD,ACHAT_CARTE,PHARMACIE,Mostaganem,Algérie,Mostaganem,MOBILE_BANKING,ECHOUEE,0,NON,1.695,0,0,0,0.2695,14504.68,445
TXN_0007464,CLIENT_00800,MARCH_0132,2023-08-30 08:29:00,Wednesday,8,4084.15,DZD,PAIEMENT_FACTURE,ELECTRONIQUE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.2,0,0,1,0.08,51021.74,3169
TXN_0007465,CLIENT_00554,MARCH_0040,2023-04-28 13:07:00,Friday,13,7145.76,DZD,ACHAT_CARTE,ESSENCE,Batna,Algérie,Batna,INTERNET_BANKING,REUSSIE,0,NON,2.19,0,0,0,0.319,22400.99,1541
TXN_0007466,CLIENT_00766,MARCH_0046,2023-10-26 15:48:00,Thursday,15,5914.9,DZD,PAIEMENT_FACTURE,SUPERMARCHE,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,0.932,0,0,0,0.1932,30617.63,194
TXN_0007467,CLIENT_00438,MARCH_0192,2023-01-19 17:40:00,Thursday,17,21320.34,DZD,RETRAIT_DAB,VOYAGE,Oran,Algérie,Oran,DAB,ECHOUEE,0,NON,1.985,0,0,1,0.2985,71432.14,3461
TXN_0007468,CLIENT_00741,MARCH_0055,2023-10-19 08:40:00,Thursday,8,5231.53,DZD,RETRAIT_DAB,ELECTRONIQUE,Batna,Algérie,Batna,CARTE_PHYSIQUE,REUSSIE,0,NON,1.224,0,0,1,0.2224,23527.31,3222
TXN_0007469,CLIENT_00846,MARCH_0173,2023-12-02 11:45:00,Saturday,11,6730.05,DZD,ACHAT_CARTE,VOYAGE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,1.078,0,0,1,0.2078,32387.98,1210
TXN_0007470,CLIENT_00084,MARCH_0104,2023-08-10 10:00:00,Thursday,10,8527.01,DZD,ACHAT_CARTE,PHARMACIE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.976,0,0,0,0.1976,43147.39,1802
TXN_0007471,CLIENT_00202,MARCH_0034,2023-11-13 20:56:00,Monday,20,6758.29,DZD,ACHAT_CARTE,ELECTRONIQUE,Batna,Algérie,Batna,CARTE_PHYSIQUE,REUSSIE,0,NON,2.146,0,0,1,0.3146,21481.77,2459
TXN_0007472,CLIENT_00855,MARCH_0076,2023-07-29 08:45:00,Saturday,8,13025.45,DZD,VIREMENT,RESTAURANT,Béjaïa,Algérie,Béjaïa,DAB,REUSSIE,0,NON,1.969,0,0,0,0.2969,43867.97,3644
TXN_0007473,CLIENT_00454,MARCH_0122,2023-05-19 10:53:00,Friday,10,12041.95,DZD,VIREMENT,PHARMACIE,Alger,Algérie,Alger,DAB,REUSSIE,0,NON,1.339,0,0,0,0.2339,51492.03,787
TXN_0007474,CLIENT_00713,MARCH_0172,2023-06-20 09:45:00,Tuesday,9,13236.71,DZD,VIREMENT,IMMOBILIER,Oran,Algérie,Oran,CARTE_PHYSIQUE,ECHOUEE,0,NON,1.205,0,0,1,0.2205,60042.51,2886
TXN_0007475,CLIENT_00604,MARCH_0150,2023-01-25 12:53:00,Wednesday,12,5940.15,DZD,ACHAT_CARTE,SUPERMARCHE,Annaba,Algérie,Annaba,CARTE_PHYSIQUE,REUSSIE,0,NON,0.998,0,0,0,0.1998,29736.13,1746
TXN_0007476,CLIENT_00994,MARCH_0085,2023-11-05 14:25:00,Sunday,14,2514.19,DZD,ACHAT_CARTE,ELECTRONIQUE,Tlemcen,Algérie,Tlemcen,DAB,REUSSIE,0,NON,0.346,0,0,1,0.0654,38472.27,3430
TXN_0007477,CLIENT_00077,MARCH_0045,2023-05-16 12:43:00,Tuesday,12,12963.93,DZD,RETRAIT_DAB,SUPERMARCHE,Oran,Algérie,Oran,INTERNET_BANKING,ECHOUEE,0,NON,2.176,0,0,0,0.3176,40813.0,2427
TXN_0007478,CLIENT_00889,MARCH_0156,2023-05-14 09:44:00,Sunday,9,7944.65,DZD,VIREMENT,SUPERMARCHE,Constantine,Algérie,Constantine,MOBILE_BANKING,REUSSIE,0,NON,1.458,0,0,0,0.2458,32318.8,1619
TXN_0007479,CLIENT_00865,MARCH_0049,2023-04-16 12:40:00,Sunday,12,3490.99,DZD,RETRAIT_DAB,ELECTRONIQUE,Sétif,Algérie,Sétif,INTERNET_BANKING,REUSSIE,0,NON,0.859,0,0,1,0.1859,18777.8,3052
TXN_0007480,CLIENT_00295,MARCH_0085,2023-01-23 13:38:00,Monday,13,16795.67,DZD,RETRAIT_DAB,ELECTRONIQUE,Constantine,Algérie,Constantine,DAB,REUSSIE,0,NON,1.669,0,0,1,0.2669,62929.81,3566
TXN_0007481,CLIENT_00173,MARCH_0039,2023-05-23 21:42:00,Tuesday,21,10383.96,DZD,RETRAIT_DAB,SUPERMARCHE,Sétif,Algérie,Sétif,INTERNET_BANKING,EN_ATTENTE,1,FREQUENCE_ELEVEE,1.625,0,0,0,0.2625,39562.42,523
TXN_0007482,CLIENT_00851,MARCH_0065,2023-03-03 10:13:00,Friday,10,12266.54,DZD,VIREMENT,SUPERMARCHE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.831,0,0,0,0.1831,66975.5,2823
TXN_0007483,CLIENT_00751,MARCH_0098,2023-09-11 16:02:00,Monday,16,10454.16,DZD,RETRAIT_DAB,HABILLEMENT,Béjaïa,Algérie,Béjaïa,MOBILE_BANKING,REUSSIE,0,NON,0.676,0,0,0,0.1676,62382.56,195
TXN_0007484,CLIENT_00903,MARCH_0096,2023-04-19 10:40:00,Wednesday,10,7309.8,DZD,VIREMENT,SUPERMARCHE,Annaba,Algérie,Annaba,MOBILE_BANKING,REUSSIE,0,NON,1.678,0,0,0,0.2678,27294.64,2533
TXN_0007485,CLIENT_00207,MARCH_0154,2023-09-12 10:08:00,Tuesday,10,9375.34,DZD,ACHAT_CARTE,ELECTRONIQUE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.154,0,0,1,0.1154,81216.96,1941
TXN_0007486,CLIENT_00869,MARCH_0135,2023-12-30 14:20:00,Saturday,14,12721.18,DZD,VIREMENT,HABILLEMENT,Constantine,Algérie,Constantine,MOBILE_BANKING,REUSSIE,0,NON,1.379,0,0,0,0.2379,53461.86,2618
TXN_0007487,CLIENT_00149,MARCH_0149,2023-04-27 20:09:00,Thursday,20,9527.84,DZD,VIREMENT,IMMOBILIER,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.561,0,0,1,0.1561,61025.15,1979
TXN_0007488,CLIENT_00496,MARCH_0129,2023-03-23 18:46:00,Thursday,18,10900.13,DZD,RETRAIT_DAB,HABILLEMENT,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,1.036,0,0,0,0.2036,53548.53,1533
TXN_0007489,CLIENT_00251,MARCH_0107,2023-08-24 17:11:00,Thursday,17,7968.26,DZD,RETRAIT_DAB,PHARMACIE,Blida,Algérie,Blida,CARTE_PHYSIQUE,REUSSIE,0,NON,1.185,0,0,0,0.2185,36474.25,642
TXN_0007490,CLIENT_00666,MARCH_0166,2023-02-23 08:12:00,Thursday,8,3343.13,DZD,PAIEMENT_FACTURE,VOYAGE,Sétif,Algérie,Sétif,CARTE_PHYSIQUE,REUSSIE,0,NON,1.004,0,0,1,0.2004,16683.76,75
TXN_0007491,CLIENT_00595,MARCH_0098,2023-06-24 12:48:00,Saturday,12,3905.76,DZD,ACHAT_CARTE,HABILLEMENT,Batna,Algérie,Batna,CARTE_PHYSIQUE,REUSSIE,0,NON,0.806,0,0,0,0.1806,21623.92,2633
TXN_0007492,CLIENT_00541,MARCH_0139,2023-09-18 22:34:00,Monday,22,3164.58,DZD,RETRAIT_DAB,VOYAGE,Béjaïa,Algérie,Béjaïa,INTERNET_BANKING,REUSSIE,0,NON,0.837,0,0,1,0.1837,17229.55,3601
TXN_0007493,CLIENT_00965,MARCH_0140,2023-09-15 11:25:00,Friday,11,18418.45,DZD,VIREMENT,ELECTRONIQUE,Alger,Algérie,Alger,MOBILE_BANKING,REUSSIE,0,NON,1.367,0,0,1,0.2367,77801.71,2647
TXN_0007494,CLIENT_00031,MARCH_0134,2023-01-24 15:09:00,Tuesday,15,7440.83,DZD,PAIEMENT_FACTURE,ESSENCE,Blida,Algérie,Blida,CARTE_PHYSIQUE,REUSSIE,0,NON,0.806,0,0,0,0.1806,41211.78,275
TXN_0007495,CLIENT_00610,MARCH_0190,2023-04-20 10:40:00,Thursday,10,5757.73,DZD,PAIEMENT_EN_LIGNE,VOYAGE,Annaba,Algérie,Annaba,INTERNET_BANKING,REUSSIE,0,NON,1.905,0,0,1,0.2905,19818.71,250
TXN_0007496,CLIENT_00798,MARCH_0105,2023-02-02 15:21:00,Thursday,15,7908.3,DZD,RETRAIT_DAB,SUPERMARCHE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.575,0,0,0,0.1575,50200.53,1807
TXN_0007497,CLIENT_00517,MARCH_0073,2023-05-26 12:51:00,Friday,12,5046.09,DZD,VIREMENT,VOYAGE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.387,0,0,1,0.2387,21136.26,177
TXN_0007498,CLIENT_00137,MARCH_0199,2023-09-22 12:18:00,Friday,12,5141.7,DZD,ACHAT_CARTE,IMMOBILIER,Blida,Algérie,Blida,MOBILE_BANKING,REUSSIE,0,NON,1.242,0,0,1,0.2242,22935.54,2114
TXN_0007499,CLIENT_00727,MARCH_0126,2023-01-25 14:10:00,Wednesday,14,3470.49,DZD,PAIEMENT_FACTURE,VOYAGE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.299,0,0,1,0.0701,49529.75,704
TXN_0007500,CLIENT_00975,MARCH_0057,2023-09-07 08:02:00,Thursday,8,12300.52,DZD,ACHAT_CARTE,ESSENCE,Oran,Algérie,Oran,MOBILE_BANKING,REUSSIE,0,NON,1.449,0,0,0,0.2449,50232.19,784
TXN_0007501,CLIENT_00516,MARCH_0014,2023-06-04 18:07:00,Sunday,18,23486.26,DZD,ACHAT_CARTE,SUPERMARCHE,Alger,Algérie,Alger,DAB,REUSSIE,0,NON,1.653,0,0,0,0.2653,88532.61,2309
TXN_0007502,CLIENT_00047,MARCH_0197,2023-08-18 08:10:00,Friday,8,15050.42,DZD,RETRAIT_DAB,ESSENCE,Alger,Algérie,Alger,AGENCE,REUSSIE,0,NON,0.784,0,0,0,0.1784,84385.08,3120
TXN_0007503,CLIENT_00789,MARCH_0096,2023-06-12 12:44:00,Monday,12,7640.94,DZD,VIREMENT,SUPERMARCHE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,1.457,0,0,0,0.2457,31093.92,2026
TXN_0007504,CLIENT_00569,MARCH_0194,2023-06-30 08:52:00,Friday,8,8276.41,DZD,ACHAT_CARTE,IMMOBILIER,Sétif,Algérie,Sétif,MOBILE_BANKING,REUSSIE,0,NON,0.769,0,0,1,0.1769,46797.83,1662
TXN_0007505,CLIENT_00473,MARCH_0042,2023-02-09 08:28:00,Thursday,8,10365.51,DZD,VIREMENT,RESTAURANT,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,0.88,0,0,0,0.188,55131.37,1392
TXN_0007506,CLIENT_00125,MARCH_0040,2023-07-21 19:01:00,Friday,19,7339.32,DZD,ACHAT_CARTE,ESSENCE,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,0.469,0,0,0,0.1469,49964.54,2264
TXN_0007507,CLIENT_00007,MARCH_0055,2023-11-11 13:02:00,Saturday,13,6379.09,DZD,RETRAIT_DAB,ELECTRONIQUE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.221,0,0,1,0.2221,28720.51,2294
TXN_0007508,CLIENT_00540,MARCH_0029,2023-08-04 13:33:00,Friday,13,9119.04,DZD,VIREMENT,PHARMACIE,Sétif,Algérie,Sétif,CARTE_PHYSIQUE,REUSSIE,0,NON,2.562,0,0,0,0.3562,25604.08,2544
TXN_0007509,CLIENT_00889,MARCH_0035,2023-11-12 17:27:00,Sunday,17,7569.02,DZD,ACHAT_CARTE,HABILLEMENT,Constantine,Algérie,Constantine,MOBILE_BANKING,REUSSIE,0,NON,1.342,0,0,0,0.2342,32318.8,1619
TXN_0007510,CLIENT_00081,MARCH_0136,2023-02-14 09:59:00,Tuesday,9,20006.89,DZD,VIREMENT,RESTAURANT,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.761,0,0,0,0.2761,72455.74,1221
TXN_0007511,CLIENT_00877,MARCH_0066,2023-05-12 10:38:00,Friday,10,3208.81,DZD,ACHAT_CARTE,HABILLEMENT,Mostaganem,Algérie,Mostaganem,DAB,REUSSIE,0,NON,1.212,0,0,0,0.2212,14504.68,445
TXN_0007512,CLIENT_00405,MARCH_0022,2023-06-24 17:52:00,Saturday,17,21267.16,DZD,RETRAIT_DAB,IMMOBILIER,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,2.333,0,0,1,0.3333,63809.9,3569
TXN_0007513,CLIENT_00099,MARCH_0010,2023-06-19 13:00:00,Monday,13,3148.64,DZD,PAIEMENT_FACTURE,HABILLEMENT,Batna,Algérie,Batna,CARTE_PHYSIQUE,REUSSIE,0,NON,0.822,0,0,0,0.1822,17277.46,2095
TXN_0007514,CLIENT_00859,MARCH_0046,2023-06-10 14:33:00,Saturday,14,5106.57,DZD,ACHAT_CARTE,SUPERMARCHE,Annaba,Algérie,Annaba,CARTE_PHYSIQUE,REUSSIE,0,NON,1.082,0,0,0,0.2082,24532.04,1242
TXN_0007515,CLIENT_00159,MARCH_0049,2023-06-30 19:17:00,Friday,19,6522.95,DZD,ACHAT_CARTE,ELECTRONIQUE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.799,0,0,1,0.1799,36260.23,555
TXN_0007516,CLIENT_00032,MARCH_0045,2023-02-25 11:51:00,Saturday,11,12999.33,DZD,RETRAIT_DAB,SUPERMARCHE,Constantine,Algérie,Constantine,DAB,REUSSIE,0,NON,1.913,0,0,0,0.2913,44623.64,2589
TXN_0007517,CLIENT_00093,MARCH_0152,2023-07-14 09:26:00,Friday,9,9517.87,DZD,ACHAT_CARTE,PHARMACIE,Oran,Algérie,Oran,DAB,REUSSIE,0,NON,0.757,0,0,0,0.1757,54181.65,3130
TXN_0007518,CLIENT_00630,MARCH_0099,2023-04-01 15:39:00,Saturday,15,9614.75,DZD,VIREMENT,ELECTRONIQUE,Béjaïa,Algérie,Béjaïa,INTERNET_BANKING,REUSSIE,0,NON,0.998,0,0,1,0.1998,48113.12,1779
TXN_0007519,CLIENT_00476,MARCH_0126,2023-07-03 11:01:00,Monday,11,10225.15,DZD,RETRAIT_DAB,VOYAGE,Constantine,Algérie,Constantine,CARTE_PHYSIQUE,REUSSIE,0,NON,1.227,0,0,1,0.2227,45914.36,2567
TXN_0007520,CLIENT_00373,MARCH_0012,2023-05-02 17:41:00,Tuesday,17,4874.53,DZD,RETRAIT_DAB,HABILLEMENT,Annaba,Algérie,Annaba,MOBILE_BANKING,REUSSIE,0,NON,0.931,0,0,0,0.1931,25249.29,1394
TXN_0007521,CLIENT_00862,MARCH_0052,2023-08-01 08:18:00,Tuesday,8,7460.17,DZD,PAIEMENT_FACTURE,HABILLEMENT,Annaba,Algérie,Annaba,CARTE_PHYSIQUE,REUSSIE,0,NON,1.446,0,0,0,0.2446,30499.21,870
TXN_0007522,CLIENT_00211,MARCH_0092,2023-01-29 21:50:00,Sunday,21,6403.81,DZD,PAIEMENT_EN_LIGNE,ELECTRONIQUE,Sétif,Algérie,Sétif,INTERNET_BANKING,REUSSIE,0,NON,1.475,0,0,1,0.2475,25876.14,2803
TXN_0007523,CLIENT_00333,MARCH_0017,2023-02-18 11:09:00,Saturday,11,14925.39,DZD,VIREMENT,ELECTRONIQUE,Alger,Algérie,Alger,MOBILE_BANKING,REUSSIE,0,NON,1.018,0,0,1,0.2018,73976.83,2498
TXN_0007524,CLIENT_00122,MARCH_0124,2023-11-28 08:15:00,Tuesday,8,5572.0,DZD,PAIEMENT_FACTURE,RESTAURANT,Sétif,Algérie,Sétif,CARTE_PHYSIQUE,REUSSIE,0,NON,1.467,0,0,0,0.2467,22582.57,1661
TXN_0007525,CLIENT_00746,MARCH_0086,2023-12-16 13:19:00,Saturday,13,10250.52,DZD,ACHAT_CARTE,IMMOBILIER,Sétif,Algérie,Sétif,CARTE_PHYSIQUE,REUSSIE,0,NON,0.532,0,0,1,0.1532,66892.0,1708
TXN_0007526,CLIENT_00453,MARCH_0051,2023-04-01 08:24:00,Saturday,8,3742.57,DZD,PAIEMENT_FACTURE,PHARMACIE,Alger,Algérie,Alger,MOBILE_BANKING,REUSSIE,0,NON,0.314,0,0,0,0.1314,28478.71,1986
TXN_0007527,CLIENT_00811,MARCH_0038,2023-12-28 11:46:00,Thursday,11,4164.14,DZD,ACHAT_CARTE,PHARMACIE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.226,0,0,0,0.0774,53767.99,3185
TXN_0007528,CLIENT_00206,MARCH_0086,2023-12-25 14:40:00,Monday,14,8930.29,DZD,RETRAIT_DAB,IMMOBILIER,Oran,Algérie,Oran,MOBILE_BANKING,REUSSIE,0,NON,1.91,0,0,1,0.291,30686.66,539
TXN_0007529,CLIENT_00576,MARCH_0012,2023-10-31 19:24:00,Tuesday,19,5753.0,DZD,ACHAT_CARTE,HABILLEMENT,Constantine,Algérie,Constantine,INTERNET_BANKING,REUSSIE,0,NON,1.163,0,0,0,0.2163,26593.55,3031
TXN_0007530,CLIENT_00975,MARCH_0092,2023-03-23 19:33:00,Thursday,19,3810.77,DZD,ACHAT_CARTE,ELECTRONIQUE,Oran,Algérie,Oran,MOBILE_BANKING,REUSSIE,0,NON,0.241,0,0,1,0.0759,50232.19,784
TXN_0007531,CLIENT_00894,MARCH_0129,2023-06-26 08:11:00,Monday,8,19376.32,DZD,VIREMENT,HABILLEMENT,Alger,Algérie,Alger,MOBILE_BANKING,ECHOUEE,1,MONTANT_INHABITUEL,1.398,0,0,0,0.2398,80802.47,608
TXN_0007532,CLIENT_00698,MARCH_0096,2023-02-21 12:21:00,Tuesday,12,12855.17,DZD,ACHAT_CARTE,SUPERMARCHE,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,0.712,0,0,0,0.1712,75069.51,1446
TXN_0007533,CLIENT_00246,MARCH_0165,2023-11-23 08:10:00,Thursday,8,5962.53,DZD,ACHAT_CARTE,SUPERMARCHE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.052,0,0,0,0.0948,62885.33,2135
TXN_0007534,CLIENT_00018,MARCH_0057,2023-11-13 17:18:00,Monday,17,5383.98,DZD,VIREMENT,ESSENCE,Sétif,Algérie,Sétif,DAB,REUSSIE,0,NON,1.18,0,0,0,0.218,24692.88,430
TXN_0007535,CLIENT_00862,MARCH_0092,2023-05-05 08:19:00,Friday,8,7900.66,DZD,RETRAIT_DAB,ELECTRONIQUE,Annaba,Algérie,Annaba,INTERNET_BANKING,REUSSIE,0,NON,1.59,0,0,1,0.259,30499.21,870
TXN_0007536,CLIENT_00880,MARCH_0190,2023-04-29 18:29:00,Saturday,18,11772.3,DZD,ACHAT_CARTE,VOYAGE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,2.361,0,0,1,0.3361,35030.6,1090
TXN_0007537,CLIENT_00661,MARCH_0153,2023-01-07 20:05:00,Saturday,20,14954.71,DZD,ACHAT_CARTE,RESTAURANT,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.559,0,0,0,0.1559,95949.7,3185
TXN_0007538,CLIENT_00356,MARCH_0026,2023-10-19 16:24:00,Thursday,16,8442.39,DZD,RETRAIT_DAB,ESSENCE,Béjaïa,Algérie,Béjaïa,MOBILE_BANKING,REUSSIE,0,NON,0.928,0,0,0,0.1928,43787.31,2923
TXN_0007539,CLIENT_00016,MARCH_0152,2023-03-17 14:34:00,Friday,14,14469.02,DZD,RETRAIT_DAB,PHARMACIE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.432,0,0,0,0.2432,59504.47,3029
TXN_0007540,CLIENT_00351,MARCH_0030,2023-09-19 14:50:00,Tuesday,14,13320.3,DZD,VIREMENT,PHARMACIE,Constantine,Algérie,Constantine,DAB,REUSSIE,0,NON,1.521,0,0,0,0.2521,52840.02,94
TXN_0007541,CLIENT_00925,MARCH_0118,2023-06-29 22:40:00,Thursday,22,8452.23,DZD,ACHAT_CARTE,SUPERMARCHE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.073,0,0,0,0.1073,78797.84,1476
TXN_0007542,CLIENT_00906,MARCH_0100,2023-04-19 11:14:00,Wednesday,11,2290.34,DZD,RETRAIT_DAB,VOYAGE,Annaba,Algérie,Annaba,INTERNET_BANKING,REUSSIE,0,NON,1.003,0,0,1,0.2003,11434.09,1139
TXN_0007543,CLIENT_00968,MARCH_0072,2023-06-08 17:24:00,Thursday,17,12022.28,DZD,VIREMENT,ESSENCE,Constantine,Algérie,Constantine,INTERNET_BANKING,REUSSIE,0,NON,1.585,0,0,0,0.2585,46501.28,3373
TXN_0007544,CLIENT_00550,MARCH_0190,2023-11-19 14:41:00,Sunday,14,3377.5,DZD,RETRAIT_DAB,VOYAGE,Annaba,Algérie,Annaba,INTERNET_BANKING,REUSSIE,0,NON,1.23,0,0,1,0.223,15148.19,918
TXN_0007545,CLIENT_00168,MARCH_0002,2023-10-17 10:47:00,Tuesday,10,6292.25,DZD,ACHAT_CARTE,RESTAURANT,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,0.949,0,0,0,0.1949,32280.36,1691
TXN_0007546,CLIENT_00082,MARCH_0007,2023-12-29 17:16:00,Friday,17,10643.78,DZD,ACHAT_CARTE,RESTAURANT,Constantine,Algérie,Constantine,INTERNET_BANKING,REUSSIE,0,NON,0.751,0,0,0,0.1751,60801.06,1938
TXN_0007547,CLIENT_00499,MARCH_0096,2023-06-28 16:39:00,Wednesday,16,4729.99,DZD,ACHAT_CARTE,SUPERMARCHE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.169,0,0,0,0.1169,40461.72,1612
TXN_0007548,CLIENT_00986,MARCH_0181,2023-05-23 12:11:00,Tuesday,12,10357.29,DZD,RETRAIT_DAB,IMMOBILIER,Tlemcen,Algérie,Tlemcen,INTERNET_BANKING,REUSSIE,0,NON,1.564,0,0,1,0.2564,40390.34,814
TXN_0007549,CLIENT_00448,MARCH_0075,2023-11-30 15:17:00,Thursday,15,3792.85,DZD,ACHAT_CARTE,ELECTRONIQUE,Sétif,Algérie,Sétif,CARTE_PHYSIQUE,REUSSIE,0,NON,1.589,0,0,1,0.2589,14650.97,2851
TXN_0007550,CLIENT_00363,MARCH_0003,2023-12-12 16:14:00,Tuesday,16,14902.13,DZD,PAIEMENT_EN_LIGNE,IMMOBILIER,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,1.197,0,0,1,0.2197,67816.35,774
TXN_0007551,CLIENT_00919,MARCH_0004,2023-03-22 08:13:00,Wednesday,8,10379.32,DZD,VIREMENT,SUPERMARCHE,Blida,Algérie,Blida,CARTE_PHYSIQUE,REUSSIE,0,NON,2.296,0,0,0,0.3296,31493.9,2132
TXN_0007552,CLIENT_00997,MARCH_0080,2023-06-17 14:44:00,Saturday,14,6186.52,DZD,PAIEMENT_FACTURE,RESTAURANT,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.847,0,0,0,0.1847,33500.05,3367
